Region_Index,Measure_Type,Measure,Value,Subject_ID,Run_Number,Region
161,Univariate,AIS,0.20235851829395557,100610,0,7networks_RH_Default_PFCd_2
162,Univariate,Entropy,1.4757972626623355,100610,0,7networks_RH_Default_PFCd_3
162,Univariate,AIS,0.3491102807290174,100610,0,7networks_RH_Default_PFCd_3
163,Univariate,Entropy,1.3909414894220777,100610,0,7networks_RH_Default_PFCd_4
163,Univariate,AIS,0.4619272303432771,100610,0,7networks_RH_Default_PFCd_4
164,Univariate,Entropy,1.4098923459224197,100610,0,7networks_RH_Default_PFCd_5
164,Univariate,AIS,0.43959692346911794,100610,0,7networks_RH_Default_PFCd_5
165,Univariate,Entropy,1.4241927754903072,100610,0,7networks_RH_Cont_PFCd_2
165,Univariate,AIS,0.4239017020376368,100610,0,7networks_RH_Cont_PFCd_2
166,Univariate,Entropy,1.358489668728077,100610,0,7networks_RH_Cont_PFCl_4
166,Univariate,AIS,0.48062036912575845,100610,0,7networks_RH_Cont_PFCl_4
167,Univariate,Entropy,1.4181752683235986,100610,0,7networks_RH_Default_PFCm_1
167,Univariate,AIS,0.4374061308481858,100610,0,7networks_RH_Default_PFCm_1
168,Univariate,Entropy,1.4353565812839095,100610,0,7networks_RH_Default_PFCm_2
168,Univariate,AIS,0.06348491921398924,100610,0,7networks_RH_Default_PFCm_2
169,Univariate,Entropy,1.4158420058943477,100610,0,7networks_RH_Default_PFCm_3
169,Univariate,AIS,0.4693627322350089,100610,0,7networks_RH_Default_PFCm_3
170,Univariate,Entropy,1.3835716750844185,100610,0,7networks_RH_Default_PFCv_1
170,Univariate,AIS,0.6549231545850347,100610,0,7networks_RH_Default_PFCv_1
171,Univariate,Entropy,1.4552699832520615,100610,0,7networks_RH_Default_PFCv_2
171,Univariate,AIS,0.4053194309489365,100610,0,7networks_RH_Default_PFCv_2
172,Univariate,Entropy,1.3299153999001838,100610,0,7networks_RH_Default_PFCv_3
172,Univariate,AIS,0.20550420543879078,100610,0,7networks_RH_Default_PFCv_3
173,Univariate,Entropy,1.3953290278781028,100610,0,7networks_RH_Cont_PFCv_2
173,Univariate,AIS,0.3430865788172346,100610,0,7networks_RH_Cont_PFCv_2
174,Univariate,Entropy,1.4662097367125906,100610,0,7networks_RH_SalVentAttn_PFCv
174,Univariate,AIS,0.1754752713972696,100610,0,7networks_RH_SalVentAttn_PFCv
175,Univariate,Entropy,1.4362005787911096,100610,0,7networks_RH_Default_RSC_1
175,Univariate,AIS,0.21939539207752734,100610,0,7networks_RH_Default_RSC_1
176,Univariate,Entropy,1.3904888413905612,100610,0,7networks_RH_Vis_RSC
176,Univariate,AIS,0.5874564517315664,100610,0,7networks_RH_Vis_RSC
177,Univariate,Entropy,1.426593996789986,100610,0,7networks_RH_Default_TempPole
177,Univariate,AIS,0.611019968212732,100610,0,7networks_RH_Default_TempPole
178,Univariate,Entropy,1.4133916776445687,100610,0,7networks_RH_Default_Temp_1
178,Univariate,AIS,0.46279388918500075,100610,0,7networks_RH_Default_Temp_1
179,Univariate,Entropy,1.4083902868628098,100610,0,7networks_RH_Default_Temp_2
179,Univariate,AIS,0.5498848599517894,100610,0,7networks_RH_Default_Temp_2
180,Univariate,Entropy,1.4946413532397145,100610,0,7networks_RH_Default_Temp_3
180,Univariate,AIS,0.5159839431226834,100610,0,7networks_RH_Default_Temp_3
181,Univariate,Entropy,1.3844114794656326,100610,0,7networks_RH_Default_Temp_4
181,Univariate,AIS,0.5376900682241974,100610,0,7networks_RH_Default_Temp_4
182,Univariate,Entropy,1.439695988391402,100610,0,7networks_RH_Default_Temp_5
182,Univariate,AIS,0.5610004092580159,100610,0,7networks_RH_Default_Temp_5
183,Univariate,Entropy,1.4391528599482717,100610,0,7networks_RH_Cont_Temp
183,Univariate,AIS,0.44617321134314736,100610,0,7networks_RH_Cont_Temp
184,Univariate,Entropy,1.4477771189162238,100610,0,7networks_RH_Default_pCun
184,Univariate,AIS,0.3644760335519379,100610,0,7networks_RH_Default_pCun
185,Univariate,Entropy,1.4366857599991416,100610,0,7networks_RH_Cont_Cingm
185,Univariate,AIS,0.019144523145757653,100610,0,7networks_RH_Cont_Cingm
186,Univariate,Entropy,1.3625479913277587,100610,0,7networks_RH_Cont_FPole_1
186,Univariate,AIS,0.23835887952438384,100610,0,7networks_RH_Cont_FPole_1
187,Univariate,Entropy,1.4193776208599154,100610,0,7networks_RH_Cont_IPL
187,Univariate,AIS,0.47032815609398426,100610,0,7networks_RH_Cont_IPL
188,Univariate,Entropy,1.4246616156871612,100610,0,7networks_RH_Cont_IPS_1
188,Univariate,AIS,0.6422177065362566,100610,0,7networks_RH_Cont_IPS_1
189,Univariate,Entropy,1.417347670842667,100610,0,7networks_RH_Cont_IPS_2
189,Univariate,AIS,0.5399421718695194,100610,0,7networks_RH_Cont_IPS_2
190,Univariate,Entropy,1.4516495004215502,100610,0,7networks_RH_Cont_IPS_3
190,Univariate,AIS,0.7389033153115676,100610,0,7networks_RH_Cont_IPS_3
191,Univariate,Entropy,1.420850741971142,100610,0,7networks_RH_Cont_Ins
191,Univariate,AIS,0.6414888406423565,100610,0,7networks_RH_Cont_Ins
192,Univariate,Entropy,1.3976420083047003,100610,0,7networks_RH_Cont_PCC
192,Univariate,AIS,0.5432382079110409,100610,0,7networks_RH_Cont_PCC
193,Univariate,Entropy,1.4476782117863776,100610,0,7networks_RH_Cont_PFCd_1
193,Univariate,AIS,0.6638047595896133,100610,0,7networks_RH_Cont_PFCd_1
194,Univariate,Entropy,1.4149171584527123,100610,0,7networks_RH_Cont_PFCl_1
194,Univariate,AIS,0.051674981195536596,100610,0,7networks_RH_Cont_PFCl_1
195,Univariate,Entropy,1.4645606627348586,100610,0,7networks_RH_Cont_PFCl_2
195,Univariate,AIS,0.08639950212918901,100610,0,7networks_RH_Cont_PFCl_2
196,Univariate,Entropy,1.3321734560656822,100610,0,7networks_RH_Cont_PFCl_3
196,Univariate,AIS,0.3690382609298659,100610,0,7networks_RH_Cont_PFCl_3
197,Univariate,Entropy,1.3560077884195145,100610,0,7networks_RH_DorsAttn_PFCl
197,Univariate,AIS,0.49498949010879034,100610,0,7networks_RH_DorsAttn_PFCl
198,Univariate,Entropy,1.3615883579374604,100610,0,7networks_RH_Cont_PFCv_1
198,Univariate,AIS,0.48775429326127107,100610,0,7networks_RH_Cont_PFCv_1
199,Univariate,Entropy,1.349570663348456,100610,0,7networks_RH_Cont_PrC
199,Univariate,AIS,0.41795364891055886,100610,0,7networks_RH_Cont_PrC
200,Univariate,Entropy,1.3797344638368365,100610,0,7networks_RH_Cont_TempOcc
200,Univariate,AIS,0.6229505791995615,100610,0,7networks_RH_Cont_TempOcc
201,Univariate,Entropy,1.4467359183276018,100610,0,7networks_RH_Cont_pCun
201,Univariate,AIS,0.25548079717081507,100610,0,7networks_RH_Cont_pCun
202,Univariate,Entropy,1.4511597486204613,100610,0,7networks_RH_Cont_FPole_2
202,Univariate,AIS,0.45801452253221697,100610,0,7networks_RH_Cont_FPole_2
203,Univariate,Entropy,1.427277017231237,100610,0,7networks_RH_Limbic_OFC_1
203,Univariate,AIS,0.5557960601079683,100610,0,7networks_RH_Limbic_OFC_1
204,Univariate,Entropy,1.3529534430554122,100610,0,7networks_RH_Limbic_OFC_2
204,Univariate,AIS,0.3468493656473042,100610,0,7networks_RH_Limbic_OFC_2
205,Univariate,Entropy,1.3432283905898972,100610,0,7networks_RH_Limbic_OFC_3
205,Univariate,AIS,0.289542975352572,100610,0,7networks_RH_Limbic_OFC_3
206,Univariate,Entropy,1.4420600904758327,100610,0,7networks_RH_Limbic_OFC_4
206,Univariate,AIS,0.2659256585969665,100610,0,7networks_RH_Limbic_OFC_4
207,Univariate,Entropy,1.3992559422276587,100610,0,7networks_RH_Limbic_PHC
207,Univariate,AIS,0.12553636108103206,100610,0,7networks_RH_Limbic_PHC
208,Univariate,Entropy,1.416559152258234,100610,0,7networks_RH_SomMot_ST_4
208,Univariate,AIS,0.012708651012640182,100610,0,7networks_RH_SomMot_ST_4
209,Univariate,Entropy,1.4222520584765723,100610,0,7networks_RH_Limbic_TempPole_1
209,Univariate,AIS,0.03852980536807049,100610,0,7networks_RH_Limbic_TempPole_1
210,Univariate,Entropy,1.4377923005830375,100610,0,7networks_RH_Limbic_TempPole_2
210,Univariate,AIS,-0.007480400229855633,100610,0,7networks_RH_Limbic_TempPole_2
211,Univariate,Entropy,1.408324839970187,100610,0,7networks_RH_Limbic_Temp_1
211,Univariate,AIS,-0.001556141033388414,100610,0,7networks_RH_Limbic_Temp_1
212,Univariate,Entropy,1.4479740285390639,100610,0,7networks_RH_Limbic_Temp_2
212,Univariate,AIS,0.3901732333129706,100610,0,7networks_RH_Limbic_Temp_2
213,Univariate,Entropy,1.4198900685647056,100610,0,7networks_RH_SalVentAttn_FrMed_1
213,Univariate,AIS,0.49265628852767307,100610,0,7networks_RH_SalVentAttn_FrMed_1
214,Univariate,Entropy,1.4397584902230491,100610,0,7networks_RH_SalVentAttn_FrMed_2
214,Univariate,AIS,-0.03718691217515868,100610,0,7networks_RH_SalVentAttn_FrMed_2
215,Univariate,Entropy,1.4100427478452495,100610,0,7networks_RH_SalVentAttn_FrMed_3
215,Univariate,AIS,0.012840652319015433,100610,0,7networks_RH_SalVentAttn_FrMed_3
216,Univariate,Entropy,1.4112864273796664,100610,0,7networks_RH_SalVentAttn_FrOper
216,Univariate,AIS,0.13661548238392118,100610,0,7networks_RH_SalVentAttn_FrOper
217,Univariate,Entropy,1.3665466434189852,100610,0,7networks_RH_SalVentAttn_IPL_1
217,Univariate,AIS,0.05567831514631649,100610,0,7networks_RH_SalVentAttn_IPL_1
218,Univariate,Entropy,1.424745568071133,100610,0,7networks_RH_SalVentAttn_IPL_2
218,Univariate,AIS,0.4472482522077197,100610,0,7networks_RH_SalVentAttn_IPL_2
219,Univariate,Entropy,1.4264805894503638,100610,0,7networks_RH_SalVentAttn_Ins_1
219,Univariate,AIS,0.38967008370368905,100610,0,7networks_RH_SalVentAttn_Ins_1
220,Univariate,Entropy,1.3445734289072595,100610,0,7networks_RH_SalVentAttn_Ins_2
220,Univariate,AIS,0.3707500744710144,100610,0,7networks_RH_SalVentAttn_Ins_2
221,Univariate,Entropy,1.386474586616,100610,0,7networks_RH_SalVentAttn_Ins_3
221,Univariate,AIS,0.6458657364663045,100610,0,7networks_RH_SalVentAttn_Ins_3
222,Univariate,Entropy,1.508339082951438,100610,0,7networks_RH_SalVentAttn_Ins_4
222,Univariate,AIS,0.37919386294053137,100610,0,7networks_RH_SalVentAttn_Ins_4
223,Univariate,Entropy,1.390187332900144,100610,0,7networks_RH_SalVentAttn_Ins_5
223,Univariate,AIS,0.3159412845588738,100610,0,7networks_RH_SalVentAttn_Ins_5
224,Univariate,Entropy,1.4837066087429198,100610,0,7networks_RH_SomMot_Ins_5
224,Univariate,AIS,0.26708804751030346,100610,0,7networks_RH_SomMot_Ins_5
225,Univariate,Entropy,1.447763873052038,100610,0,7networks_RH_Cont_PFCl_5
225,Univariate,AIS,0.6019760964307563,100610,0,7networks_RH_Cont_PFCl_5
226,Univariate,Entropy,1.4233553323401198,100610,0,7networks_RH_SomMot_PostC
226,Univariate,AIS,0.35023442520600323,100610,0,7networks_RH_SomMot_PostC
227,Univariate,Entropy,1.4160731354785208,100610,0,7networks_RH_SalVentAttn_PrCv
227,Univariate,AIS,0.310781119152165,100610,0,7networks_RH_SalVentAttn_PrCv
228,Univariate,Entropy,1.4566754854046344,100610,0,7networks_RH_SalVentAttn_SPL_1
228,Univariate,AIS,0.09746817062283064,100610,0,7networks_RH_SalVentAttn_SPL_1
229,Univariate,Entropy,1.4018708976701921,100610,0,7networks_RH_SalVentAttn_SPL_2
229,Univariate,AIS,0.3075626006770751,100610,0,7networks_RH_SalVentAttn_SPL_2
230,Univariate,Entropy,1.3961979318875892,100610,0,7networks_RH_SalVentAttn_Temp
230,Univariate,AIS,0.18521725280102697,100610,0,7networks_RH_SalVentAttn_Temp
231,Univariate,Entropy,1.3409925896764845,100610,0,7networks_RH_DorsAttn_IPL
231,Univariate,AIS,0.01605543674214882,100610,0,7networks_RH_DorsAttn_IPL
232,Univariate,Entropy,1.4356902516092553,100610,0,7networks_RH_DorsAttn_IPS_1
232,Univariate,AIS,-0.021593951260048705,100610,0,7networks_RH_DorsAttn_IPS_1
233,Univariate,Entropy,1.4245781456034372,100610,0,7networks_RH_DorsAttn_IPS_2
233,Univariate,AIS,0.2722335048181632,100610,0,7networks_RH_DorsAttn_IPS_2
234,Univariate,Entropy,1.4260541844645376,100610,0,7networks_RH_DorsAttn_PostC_1
234,Univariate,AIS,0.3816891373209206,100610,0,7networks_RH_DorsAttn_PostC_1
235,Univariate,Entropy,1.420212035659568,100610,0,7networks_RH_DorsAttn_PostC_2
235,Univariate,AIS,0.2842072944759373,100610,0,7networks_RH_DorsAttn_PostC_2
236,Univariate,Entropy,1.4532267953280407,100610,0,7networks_RH_DorsAttn_PrCd_1
236,Univariate,AIS,0.19813772567420074,100610,0,7networks_RH_DorsAttn_PrCd_1
237,Univariate,Entropy,1.3635965862739523,100610,0,7networks_RH_DorsAttn_PrCd_2
237,Univariate,AIS,0.35038335178958846,100610,0,7networks_RH_DorsAttn_PrCd_2
238,Univariate,Entropy,1.3846781010670393,100610,0,7networks_RH_DorsAttn_PrCv
238,Univariate,AIS,0.29959903250770026,100610,0,7networks_RH_DorsAttn_PrCv
239,Univariate,Entropy,1.3839904481063732,100610,0,7networks_RH_DorsAttn_SPL_1
239,Univariate,AIS,0.30873796526721087,100610,0,7networks_RH_DorsAttn_SPL_1
240,Univariate,Entropy,1.4581287463193853,100610,0,7networks_RH_DorsAttn_SPL_2
240,Univariate,AIS,0.1990633680542313,100610,0,7networks_RH_DorsAttn_SPL_2
241,Univariate,Entropy,1.4672063045091424,100610,0,7networks_RH_DorsAttn_SPL_3
241,Univariate,AIS,0.17224614412671535,100610,0,7networks_RH_DorsAttn_SPL_3
242,Univariate,Entropy,1.4410046332235904,100610,0,7networks_RH_DorsAttn_SPL_4
242,Univariate,AIS,0.44065915397045785,100610,0,7networks_RH_DorsAttn_SPL_4
243,Univariate,Entropy,1.417632403279594,100610,0,7networks_RH_DorsAttn_TempOcc_1
243,Univariate,AIS,0.4663464264454973,100610,0,7networks_RH_DorsAttn_TempOcc_1
244,Univariate,Entropy,1.3601285747199174,100610,0,7networks_RH_DorsAttn_TempOcc_2
244,Univariate,AIS,0.3405446566470518,100610,0,7networks_RH_DorsAttn_TempOcc_2
245,Univariate,Entropy,1.4828123849112593,100610,0,7networks_RH_DorsAttn_TempOcc_3
245,Univariate,AIS,0.1816517408885936,100610,0,7networks_RH_DorsAttn_TempOcc_3
246,Univariate,Entropy,1.3872221104229538,100610,0,7networks_RH_DorsAttn_TempOcc_4
246,Univariate,AIS,0.47240795433539606,100610,0,7networks_RH_DorsAttn_TempOcc_4
247,Univariate,Entropy,1.469044834007029,100610,0,7networks_RH_DorsAttn_pCun
247,Univariate,AIS,0.5082545288072033,100610,0,7networks_RH_DorsAttn_pCun
248,Univariate,Entropy,1.4632744205211115,100610,0,7networks_RH_SomMot_1
248,Univariate,AIS,0.5006419357100791,100610,0,7networks_RH_SomMot_1
249,Univariate,Entropy,1.4050549686351115,100610,0,7networks_RH_SomMot_10
249,Univariate,AIS,0.1047862826008048,100610,0,7networks_RH_SomMot_10
250,Univariate,Entropy,1.3710487730759597,100610,0,7networks_RH_SomMot_11
250,Univariate,AIS,0.36338533558622466,100610,0,7networks_RH_SomMot_11
251,Univariate,Entropy,1.3200218221862938,100610,0,7networks_RH_SomMot_12
251,Univariate,AIS,0.26946800563801787,100610,0,7networks_RH_SomMot_12
252,Univariate,Entropy,1.3897450558878726,100610,0,7networks_RH_SomMot_13
252,Univariate,AIS,0.44240204912848746,100610,0,7networks_RH_SomMot_13
253,Univariate,Entropy,1.3554471203901741,100610,0,7networks_RH_SomMot_14
253,Univariate,AIS,0.32995381452833694,100610,0,7networks_RH_SomMot_14
254,Univariate,Entropy,1.3555333609971383,100610,0,7networks_RH_SomMot_15
254,Univariate,AIS,0.30649015671372926,100610,0,7networks_RH_SomMot_15
255,Univariate,Entropy,1.4002019818960605,100610,0,7networks_RH_SomMot_16
255,Univariate,AIS,0.3193919047862952,100610,0,7networks_RH_SomMot_16
256,Univariate,Entropy,1.41035187400447,100610,0,7networks_RH_SomMot_17
256,Univariate,AIS,0.42653665123930473,100610,0,7networks_RH_SomMot_17
257,Univariate,Entropy,1.4432543907892974,100610,0,7networks_RH_SomMot_18
257,Univariate,AIS,0.27395098061129275,100610,0,7networks_RH_SomMot_18
258,Univariate,Entropy,1.4100448836076103,100610,0,7networks_RH_SomMot_19
258,Univariate,AIS,0.1207468341878224,100610,0,7networks_RH_SomMot_19
259,Univariate,Entropy,1.4660993062366137,100610,0,7networks_RH_SomMot_2
259,Univariate,AIS,0.12659085903307332,100610,0,7networks_RH_SomMot_2
260,Univariate,Entropy,1.3812795368676252,100610,0,7networks_RH_SomMot_20
260,Univariate,AIS,0.16988027402823302,100610,0,7networks_RH_SomMot_20
261,Univariate,Entropy,1.4485475001411086,100610,0,7networks_RH_SomMot_21
261,Univariate,AIS,0.15558525580576088,100610,0,7networks_RH_SomMot_21
262,Univariate,Entropy,1.422523153747341,100610,0,7networks_RH_SomMot_22
262,Univariate,AIS,0.1740170832563157,100610,0,7networks_RH_SomMot_22
263,Univariate,Entropy,1.4245884883279292,100610,0,7networks_RH_SomMot_3
263,Univariate,AIS,0.17114703074671755,100610,0,7networks_RH_SomMot_3
264,Univariate,Entropy,1.3193303978028332,100610,0,7networks_RH_SomMot_4
264,Univariate,AIS,0.34881803081188334,100610,0,7networks_RH_SomMot_4
265,Univariate,Entropy,1.4220515564132468,100610,0,7networks_RH_SomMot_5
265,Univariate,AIS,0.45236536070919886,100610,0,7networks_RH_SomMot_5
266,Univariate,Entropy,1.442766263858231,100610,0,7networks_RH_SomMot_6
266,Univariate,AIS,0.31878193369051644,100610,0,7networks_RH_SomMot_6
267,Univariate,Entropy,1.507080816491424,100610,0,7networks_RH_SomMot_7
267,Univariate,AIS,0.29000473069337485,100610,0,7networks_RH_SomMot_7
268,Univariate,Entropy,1.403126766284445,100610,0,7networks_RH_SomMot_8
268,Univariate,AIS,0.37595647041718294,100610,0,7networks_RH_SomMot_8
269,Univariate,Entropy,1.3888362323927028,100610,0,7networks_RH_SomMot_9
269,Univariate,AIS,0.2705262157671946,100610,0,7networks_RH_SomMot_9
270,Univariate,Entropy,1.4635419942035535,100610,0,7networks_RH_SalVentAttn_IPL_3
270,Univariate,AIS,0.2632863326706385,100610,0,7networks_RH_SalVentAttn_IPL_3
271,Univariate,Entropy,1.3849688987600048,100610,0,7networks_RH_SomMot_Ins_1
271,Univariate,AIS,0.40501685661520703,100610,0,7networks_RH_SomMot_Ins_1
272,Univariate,Entropy,1.3104310214447787,100610,0,7networks_RH_SomMot_Ins_2
272,Univariate,AIS,0.24483266585324692,100610,0,7networks_RH_SomMot_Ins_2
273,Univariate,Entropy,1.4331543874046613,100610,0,7networks_RH_SomMot_Ins_3
273,Univariate,AIS,0.2831103724585189,100610,0,7networks_RH_SomMot_Ins_3
274,Univariate,Entropy,1.302218839677331,100610,0,7networks_RH_SomMot_Ins_4
274,Univariate,AIS,0.28267663056064674,100610,0,7networks_RH_SomMot_Ins_4
275,Univariate,Entropy,1.4226416434976992,100610,0,7networks_RH_SomMot_ST_1
275,Univariate,AIS,0.49352281733310477,100610,0,7networks_RH_SomMot_ST_1
276,Univariate,Entropy,1.5303670080198266,100610,0,7networks_RH_SomMot_ST_2
276,Univariate,AIS,0.3984595535200093,100610,0,7networks_RH_SomMot_ST_2
277,Univariate,Entropy,1.4330584991133009,100610,0,7networks_RH_SomMot_ST_3
277,Univariate,AIS,0.17514084929433693,100610,0,7networks_RH_SomMot_ST_3
278,Univariate,Entropy,1.3525983750746686,100610,0,7networks_RH_SomMot_Temp
278,Univariate,AIS,0.4767435243754452,100610,0,7networks_RH_SomMot_Temp
279,Univariate,Entropy,1.4493409094332783,100610,0,7networks_RH_Vis_ExStrInf_1
279,Univariate,AIS,0.14751634146057224,100610,0,7networks_RH_Vis_ExStrInf_1
280,Univariate,Entropy,1.4417216352503113,100610,0,7networks_RH_Vis_ExStrInf_2
280,Univariate,AIS,0.17643204096369303,100610,0,7networks_RH_Vis_ExStrInf_2
281,Univariate,Entropy,1.385257730399676,100610,0,7networks_RH_Vis_ExStrInf_3
281,Univariate,AIS,0.3471730767786134,100610,0,7networks_RH_Vis_ExStrInf_3
282,Univariate,Entropy,1.3841361234577239,100610,0,7networks_RH_Vis_ExStrInf_4
282,Univariate,AIS,0.046052992433951445,100610,0,7networks_RH_Vis_ExStrInf_4
283,Univariate,Entropy,1.406301110964855,100610,0,7networks_RH_Vis_ExStrSup_1
283,Univariate,AIS,0.12593342662389873,100610,0,7networks_RH_Vis_ExStrSup_1
284,Univariate,Entropy,1.4448295413294492,100610,0,7networks_RH_Vis_ExStrSup_2
284,Univariate,AIS,0.4221712700794189,100610,0,7networks_RH_Vis_ExStrSup_2
285,Univariate,Entropy,1.4300699954456206,100610,0,7networks_RH_Vis_ExStr_1
285,Univariate,AIS,0.3415378674946199,100610,0,7networks_RH_Vis_ExStr_1
286,Univariate,Entropy,1.4136205919717026,100610,0,7networks_RH_Vis_ExStr_10
286,Univariate,AIS,0.3078988368402982,100610,0,7networks_RH_Vis_ExStr_10
287,Univariate,Entropy,1.406966129151825,100610,0,7networks_RH_Vis_ExStr_11
287,Univariate,AIS,0.44650389585481864,100610,0,7networks_RH_Vis_ExStr_11
288,Univariate,Entropy,1.4156709082297567,100610,0,7networks_RH_Vis_ExStr_2
288,Univariate,AIS,0.48364925929832214,100610,0,7networks_RH_Vis_ExStr_2
289,Univariate,Entropy,1.4481703554698209,100610,0,7networks_RH_Vis_ExStr_3
289,Univariate,AIS,0.5364853103502041,100610,0,7networks_RH_Vis_ExStr_3
290,Univariate,Entropy,1.3497934080060565,100610,0,7networks_RH_Vis_ExStr_4
290,Univariate,AIS,0.24387744572637615,100610,0,7networks_RH_Vis_ExStr_4
291,Univariate,Entropy,1.4127079790918193,100610,0,7networks_RH_Vis_ExStr_5
291,Univariate,AIS,0.5195000357035848,100610,0,7networks_RH_Vis_ExStr_5
292,Univariate,Entropy,1.3859565004644923,100610,0,7networks_RH_Vis_ExStr_6
292,Univariate,AIS,0.4508588859309066,100610,0,7networks_RH_Vis_ExStr_6
293,Univariate,Entropy,1.3827019994139,100610,0,7networks_RH_Vis_ExStr_7
293,Univariate,AIS,0.2207434265116177,100610,0,7networks_RH_Vis_ExStr_7
294,Univariate,Entropy,1.4162077346914224,100610,0,7networks_RH_Vis_ExStr_8
294,Univariate,AIS,0.3622929071681895,100610,0,7networks_RH_Vis_ExStr_8
295,Univariate,Entropy,1.4729287709360417,100610,0,7networks_RH_Vis_ExStr_9
295,Univariate,AIS,0.3681516634695825,100610,0,7networks_RH_Vis_ExStr_9
296,Univariate,Entropy,1.4321447571158679,100610,0,7networks_RH_Vis_PHC
296,Univariate,AIS,0.40434348982143753,100610,0,7networks_RH_Vis_PHC
297,Univariate,Entropy,1.48619088147825,100610,0,7networks_RH_Vis_Striate_1
297,Univariate,AIS,0.3681767018162212,100610,0,7networks_RH_Vis_Striate_1
298,Univariate,Entropy,1.5020640755246744,100610,0,7networks_RH_Vis_Striate_2
